csi,lambda,gamma,k,h,target
8.89530541533584e+17,31.6756877341245,0.402332522914803,3.65494201689574,5.23255,0.0020345796260316
1.12390276849653e+18,33.7387065017474,0.303135867540226,3.11431854723301,4.81682,0.00578754145262805
2.38596487079952e+18,34.8733844343159,0.234140663300612,2.18730835690287,3.617639,0.0116162017310493
2.09806897190465e+18,37.5460871511555,0.268245213140929,2.0001576871755,1.745669,0
4.85195873593287e+16,30.2827125361371,0.711186933711226,2.10792008093062,3.358115,0.00607170052664074
2.93858636384503e+17,30.867203646969,0.304136037586541,3.0463668321986,2.190581,0.00574008968234563
9.28169784747746e+17,33.0649732936153,0.227424727325266,3.81554899354585,3.464792,0
1.25075706113897e+18,36.5247342812813,0.483201972847426,2.59414967205029,1.953783,0.00680138170633915
2.89996341459018e+17,31.6113168783732,0.576979977771623,3.38156765858982,3.26861,0
1.11220642327024e+18,31.8426872581428,0.388637539645311,2.75711260646767,2.353673,0
2.48222083165737e+18,34.2644756765438,0.373478651352877,3.08933881565784,3.101237,0
3.39885915396321e+17,39.2765157560697,0.548686995677771,2.50225213899439,1.78264,0.0571256234008151
9633837320920.37,44.3762918595831,0.889284399966653,1.9755457443641,1.458238,0.00918197430439749
993478247583.45,44.4191436620815,1,2.47658016736908,1.852857,0.0132041602754623
472181601960.713,43.6329491132643,1,1.88791105443244,3.083276,0.0420226112407138
115244406932.201,45.1313032215835,1,3.7248421050479,5.17508,0
180602895600.743,45.0763089024415,1,1.98826833436005,2.347259,0
147702411931.12,44.9646668722048,1,1.86514311401877,1.990307,0
250307528970.97,44.3036913604448,1,2.33296506531445,3.27041,0.00157616313409681
2.82230589560833e+15,26.0551577850427,1,2.63772465292201,2.144048,0
19515660142384.9,27.0044220118684,1,2.76834719787085,4.42424,0.00635114543049242
16927916733426.1,27.907834696149,1,2.5838392592748,3.542663,0
330748824920.69,28.7721708698625,1,2.37214186540094,1.71812,0.00388024950198096
536045150516.593,29.4392718861197,1,2.09673736672236,3.701087,0.0772011294399679
6.15465296074378e+16,29.9150739775483,0.772464551625807,8.93497446204047,6.74783,0.00553279393070139
1.05595500946764e+18,33.5875705067544,0.515403623139787,2.38305364052894,3.811859,0.0105251384113724
2.08392428534222e+18,35.6385747447285,0.454474753159037,3.86962072366804,2.792954,0.00532515246988807
2.27228560617136e+18,39.0809466922288,0.283593369481739,3.30690842549879,2.383286,0.00688961995769088
3.89320943827676e+18,39.231483062579,0.409595776630276,2.49868293780375,1.966503,0.00938931423371059
1.17569779343658e+18,32.9276624774431,0.611413150117492,3.67714299019933,3.477113,0
2.19650114064093e+18,35.4831520804426,0.30213169159265,2.14006377037707,3.313925,0.0176905795484584
3.21169376425858e+18,34.3434849473082,0.246465523811386,6.03534133484658,3.951083,0.00154383359216081
1.07473126501505e+18,37.1753439259792,0.82619635824289,2.24916575541156,1.991017,0
1.37398537789376e+18,33.0521632659226,0.340922375786457,2.21690410988958,1.648172,0.00484921573658836
1.0586687619122e+18,33.9225528357773,0.409369208244208,2.19836151548018,1.775552,0.00102445148226704
9.98996993065751e+17,33.5400317313863,0.62836836413296,3.88756073478467,2.64473,0.0038555832810635
5.60626374736866e+17,41.8938468728406,0.521004144741356,2.03147395860312,1.916954,0
150892887395.727,46.3030372310977,0.995594309490144,1.98765891513077,3.315755,0.00610010654778448
277210032189.508,45.6862184244673,1,2.57963297671896,3.456566,0
137583549246.163,46.2593986067402,1,2.50708723418726,2.480243,0
38442182998.7355,46.1709097351449,1,2.09655334331316,2.483651,0
22850025058.3621,46.4922843731302,1,2.03336628714771,2.189189,0
49757420269.8217,46.260157037355,1,2.42298333017203,2.59859,0
131630093468.434,45.5162884196145,1,2.37559489179938,3.221339,0
4.83943554326192e+15,26.1990040722504,1,2.59415829939533,2.875112,0
4.42769729710678e+15,27.2015099457968,1,7.66786858204079,5.55109,0
1.20854951590115e+15,28.5920596915648,1,5.17470798535624,8.35359,0.00147109065075379
179922895131.337,29.581786150234,1,2.4725256937475,3.227357,0
8585067929738.07,30.6656405957473,0.995594309490144,2.41759730775072,3.555308,0.00704291024048476
5.04144437652583e+15,31.9845194560894,0.739967308610207,5.46916425533125,4.735871,0
1.58249961255955e+18,34.6745342649665,0.370249395355764,2.66883643842249,3.46952,0
8.57493055847669e+18,40.1192710441239,0.302562345406136,2.12799800724914,1.987806,0
3.09056367448439e+18,39.4813567455564,0.26899755135526,2.98713932400404,3.734291,0
5.18622517831293e+18,42.6101731632213,0.649450349209612,5.30585084482557,4.300373,0
5.14721685881163e+18,37.5215915487241,0.479094073822721,4.15413721955177,3.604184,0
2.15786979776754e+18,34.8613167698796,0.88056875891676,2.27513247156776,2.208164,0
4.9761793260192e+18,38.0578648252207,0.329766294079063,3.48704399774757,3.10373,0
2.42201540198956e+18,39.0445112915331,0.922580274338126,3.39244651024487,2.790335,0
2.51769361388205e+18,36.1620543959344,0.963033013735942,3.37307138970828,4.886732,0.0052924873315997
4.04642540130345e+18,36.8488733168048,0.449900896137578,2.71075788003669,2.872103,0
3.39254861951106e+18,36.2787987300732,0.411376731460247,3.09048419063599,3.221066,0
1.96086448258047e+18,47.3419735039288,0.592458456512485,5.28899716842126,9.36399,0.0429058346233138
1.67434914750523e+16,48.361108470936,1,3.11643481413685,4.05707,0
7820016611090.68,48.1518445675295,1,1.84550246606496,1.887953,0
577153640807.856,48.5514377254811,1,2.13613354371698,3.186161,0.00604955952782293
357393094824.385,48.0211272484778,1,2.16794688938554,3.506546,0.0163566069677638
89655415035.1759,47.5181398543013,1,2.24546297470838,3.502775,0.00127587561061282
38550849772.8452,47.0559874636221,1,2.31922692048288,3.250724,0
262032653208.147,46.4890421051884,1,2.35062011094197,3.498155,0
1.78749230107974e+15,24.6927076595131,0.884786532158275,3.9884501401953,6.04981,0
7.30757222734539e+15,27.0977900222205,1,2.76066528082085,3.521237,0
3.08123910538713e+16,28.7362343296575,1,8.94067550672349,5.98391,0.00567864429558385
1.72309496222469e+15,29.4408240227868,1,1.83261018126637,2.049266,0
5.96173112498268e+15,30.8677564131548,0.841121071892748,2.33306911218073,2.209373,0
1.85139843192434e+17,35.0752714064891,0.19660766585574,2.60007481062094,1.90112,0.0046866892704126
8.09707075783439e+17,36.1907544432438,0.40202680169592,2.77818708984469,3.331934,0
4.90519068329657e+18,42.7415822510592,0.613495476607314,2.85801951728423,3.424556,0
3.39581703304026e+18,40.1508290254819,0.225947539400409,3.16364033672586,2.274431,0.00117059245476114
3.81700437693151e+18,43.5498391354709,0.773184141663488,2.91216030915064,3.987476,0
3.99651270954813e+18,37.5330830877428,0.318370432881942,2.41952086666205,1.947061,0.00144535823261516
2.1536877227772e+18,36.5626608557962,0.643796428332094,3.76491797316695,5.9551,0.00805833762380248
3.94304490476018e+18,37.0972382049749,0.530436468045034,2.16476060425551,1.794949,0.00239708692114082
5.18520265791758e+18,38.0560710909387,0.401292635796974,5.56548045818437,7.43176,0
3.84705021534228e+18,39.416684601296,0.651289882091446,2.37589146607761,2.590358,0
6.73431951772587e+18,43.6958295308783,0.266575600571694,2.37971007673835,1.724956,0.0337040343722365
