csi,lambda,gamma,k,h,target
1012368977.36368,87.7851419753499,1,2.33932172648841,1.936553,0
937412710.482716,87.6666466786189,1,2.13546245463305,1.5353,0
6.31266001069066e+15,87.4044171689286,0.335454051660938,2.76578718830407,1.969578,0.00429566913653723
148893242.938637,88.9545167704017,1,2.00311606674819,1.588148,0
220810137.88229,89.9039181892295,1,3.29810412733616,2.209667,0
2807780263.31401,82.1854212369348,1,1.70955527832668,1.538148,0
0,0,0,0,0,0
5.64573239455611e+16,83.6562000936184,0.682430275001354,3.35582743961725,4.08056,0
395602044955018,81.592961977488,0.586046358906117,2.90883358939063,1.990461,0.605932928034133
315163945309408,73.6683743561704,0.486581084254576,3.15321474652818,3.497366,0
8.09324178281726e+16,75.7392021436004,0.647748883805355,2.61628226911898,2.27765,0
1.64680677345004e+20,76.4043782147462,0.45347573845356,2.54609233564624,1.988448,0
1.04174346323944e+20,73.4570311124968,0.388313910943004,2.15453843416519,1.55615,0.0427320828559214
1.73997359475723e+21,70.1501793649121,0.137173307012009,2.3750337365272,2.860265,0.00154131084532083
1.74921040709174e+17,76.794059806687,0.782378101834342,2.73179534826255,3.122801,0
9168461483395.95,73.651270065305,0.93039081919741,3.44192677343856,4.092809,0
1476044648.87134,85.6744303448053,1,2.21921343106465,3.143162,0
5098826377093.53,85.5292542819488,1,2.66897715556356,3.697892,0
1.15864804421848e+19,72.8081485696924,0.288151479231129,1.94288164506211,1.959721,0
2.03947059526579e+21,71.7831141398303,0.446162067541758,3.24449107949228,4.428314,0.00380127152335052
15336044715476.3,77.3200121798284,1,3.12435677929358,2.267801,0.0170938352730801
1.58361153432417e+15,75.3327623116938,0.584880364835393,1.66633205407661,1.541146,0
2.52908389192915e+16,75.5563498820341,0.713073082422023,7.04464430621001,8.97801,0
1.34197815137483e+15,76.4604408851185,0.829993440206931,5.89931358319745,4.344281,0
18392718840031.8,80.8455455456298,1,1.81071306834284,1.861482,0
6.67825517316955e+16,73.0445383312342,0.413653175806425,2.21253478317427,1.891244,0
2.70778970841712e+17,76.7779952027591,0.324260134452735,1.9738849637221,1.594701,0
4.12769245870451e+15,75.382641368477,0.293351564538973,2.92372845492149,2.568797,0
2.85035846916564e+16,74.9415120578703,0.577601595270332,2.59813706350632,2.587334,0
513365089453.69,85.1098883585458,1,2.64501618893666,3.283043,0
0,0,0,0,0,0
1491947624107.05,84.440499715428,0.807232167809527,4.32060037018005,6.44027,0
8483622347.26384,80.8698158795485,1,2.64641638986989,3.470093,0
0,0,0,0,0,0
10258612093799.2,71.2394324558494,0.976250085265509,2.44818498154383,3.995336,0
442224289146421,85.6975977498341,0.702158428099473,1.5456389157254,2.98052,0.0032560004195693
8721986051942.72,81.810666519223,0.476646663650786,6.96449382411105,4.726958,0.00182451414918228
1.37741317019616e+15,92.3325104080681,0.586046358906117,3.04383481982244,3.330671,0
9.46304028434034e+15,95.0742545560501,0.504109877268777,5.13742720824984,4.490663,0.00221317248885067
5.47773688375373e+15,92.009662866616,0.677956317017789,2.38458036811763,1.939169,0
8132376913.2296,91.0792239142418,1,2.42882458993158,2.147396,0
81073285.0896923,91.0430744089016,1,2.49112981614638,3.601694,0
136775301.211075,90.9248258011717,1,3.02342192440319,4.817999,0
152422891.23831,90.7131671728481,1,2.47470706862719,2.396144,0
9103235920.42994,110.048332705667,1,2.57619417300319,2.07515,0
63149386054623.4,110.559159688714,1,2.68600081597189,3.670976,0
7375330440.96397,115.784848456709,1,2.45081726475774,1.88201,0
36883498433951,115.000044667199,1,3.94970258710802,2.904986,0.00991251533156534
0,0,0,0,0,0
2.58635409897107e+16,93.690241368826,0.616349728949652,5.21405680951603,7.48209,0.0342173948016077
134556966531642,91.8106550526808,1,2.96757853303705,2.617481,0
