id,x,y,csi,lambda,gamma,target
133,101,348,567935193315460,93.1559185473384,0.421696503428582,0.643037399935598
133,96,349,1.60692608688346e+15,97.89454780804,0.251188643150958,0.643037399935598
133,97,349,1.6769621568647e+15,97.9205144304873,0.251188643150958,0.643037399935598
133,98,349,1.80966332088394e+15,97.9977834351511,0.251188643150958,0.643037399935598
133,99,349,1.98927091061535e+15,98.0014631680903,0.251188643150958,0.643037399935598
133,100,349,2.00985719187487e+15,97.9730376247051,0.251188643150958,0.643037399935598
133,101,349,1.98819007077258e+15,97.9777537476193,0.251188643150958,0.643037399935598
133,96,350,80288609905812,98.3634941125063,0.354813389233575,0.643037399935598
133,97,350,79347109430129.5,98.4779813128073,0.421696503428582,0.643037399935598
133,98,350,78654126591623.1,98.3407864489582,0.421696503428582,0.643037399935598
133,99,350,86285059821137.6,98.3759721135522,0.421696503428582,0.643037399935598
133,100,350,91864027364968.5,98.3851519942773,0.421696503428582,0.643037399935598
133,101,350,100790397964062,98.3886074857534,0.421696503428582,0.643037399935598
133,96,351,228091010422293,99.1956417273697,0.177827941003892,0.643037399935598
133,97,351,232732869648190,99.0631189517815,0.177827941003892,0.643037399935598
133,98,351,261868164367915,99.0835845135911,0.177827941003892,0.643037399935598
133,99,351,288593923781716,99.1353700412934,0.177827941003892,0.643037399935598
133,100,351,294185874587138,99.050117041536,0.177827941003892,0.643037399935598
133,101,351,283267881390020,99.1627531296055,0.177827941003892,0.643037399935598
133,96,352,806340573296117,97.0503179375903,0.421696503428582,0.643037399935598
133,97,352,902351098598861,97.124270670143,0.421696503428582,0.643037399935598
133,98,352,975251056142055,97.1265263180969,0.421696503428582,0.643037399935598
133,99,352,1.0940406395587e+15,96.91985910976,0.421696503428582,0.643037399935598
133,100,352,1.04989331909952e+15,97.1599242382257,0.421696503428582,0.643037399935598
133,101,352,1.20574470567301e+15,97.1471661347704,0.421696503428582,0.643037399935598
133,96,353,21747543017135.2,91.3696631842062,0.251188643150958,0.643037399935598
133,97,353,25164396800159.1,91.4231624426134,0.251188643150958,0.643037399935598
133,98,353,28037252239327.9,91.370477663125,0.251188643150958,0.643037399935598
133,99,353,21944865450527.7,91.4395237291187,0.251188643150958,0.643037399935598
133,100,353,23354245538547.7,91.517709451181,0.251188643150958,0.643037399935598
133,101,353,31833442798155.5,91.5129872362618,0.251188643150958,0.643037399935598
134,96,372,239779152.716763,91.0496349177541,1,0
134,97,372,267004520.48535,90.9981510820759,1,0
134,98,372,225641116.206217,91.1063898125426,1,0
134,99,372,120316696.936638,91.151740260529,1,0
134,100,372,27048975.6469954,91.1110142839137,1,0
134,101,372,50871937.5500274,91.1419247143702,1,0
134,96,373,167002297.809157,91.0585728193045,1,0
