csi,lambda,gamma,k,h,target
5.84114037326615e+16,8554.69120028049,0.614384628642776,6.45539772301489,8.67079,0.00132597430583936
3.55413371816359e+16,8411.88880505225,0.908365350629644,2.08825654667562,1.78264,0
1.32064976816682e+16,8254.22088401987,1,2.13142040296721,3.374714,0.0622693764199855
1.28646722192657e+17,8177.93897502871,0.897069396275466,2.22377049904568,1.852857,0
2.64481391813489e+17,10037.2003393188,0.625493600118421,4.09383899711424,3.083276,0.0175114575215329
4.36853911959283e+17,8575.99196523698,0.655381062470924,10.9580591267991,5.17508,0.999962169745952
1.76357608363666e+18,9329.33983630922,0.443574460546282,1.76511852638452,2.347259,0.126856208817307
5.43167911651546e+18,9841.1302749382,0.357610333957232,1.22791680057422,1.990307,0.269128366726914
4.33491069049199e+18,9862.32986112021,0.367526354489708,1.32271181794063,1.42347,0
1.67976167920678e+18,9282.66401760007,0.249987742375076,2.61534750057729,2.144048,0.849460693912848
4.32246259922441e+17,9331.18150478608,0.308933829558944,1.88724038887554,1.80808,0
9.24467649028359e+17,9684.49636483109,0.54350145202218,2.13806840172084,1.514221,0.030779931875512
2.41579512052509e+18,9075.82624815588,0.548556484168553,2.08561561095893,1.71812,0.0310124438252252
2.62989717013186e+18,8251.45677446259,0.550887395766282,1.97288820587519,1.567029,0.0208740030431233
2.02562390507991e+18,8263.62877215211,0.494354025589376,2.33097796244457,2.524349,0
3.82577183261588e+18,8852.50442931785,0.415513460526935,1.83291244425857,1.603953,0.00181005207391927
6.07776188876862e+17,8453.82935940712,0.378928957114148,2.69901547052912,2.792954,0
6.57523871533193e+16,7992.79969192618,0.915550280775444,3.41187844476936,2.383286,0.00198934999556544
2.00253087645598e+17,7306.37045152854,1,2.13049940552288,1.966503,0
3.60209172909984e+17,8124.48353251983,0.361289918996056,1.53087050698321,1.492371,0
