id,x,y,csi,lambda,gamma,h,targetGlobale,target
27,38,267,1.1000713893338e+16,97.5636196899115,1,3.302264,0.923444264944284,0
27,39,267,2.48688904592108e+16,98.7704754780269,1,3.302264,0.923444264944284,0
27,40,267,4.66382227124996e+16,98.7718329899243,1,3.302264,0.923444264944284,0
27,41,267,5.7054743191222e+16,98.9047083852837,1,3.302264,0.923444264944284,0
27,36,268,60253332641348.5,92.4797620183069,0.841395141645195,3.302264,0.923444264944284,0
27,37,268,2.39710336482188e+15,93.378230107703,0.707945784384138,3.302264,0.923444264944284,0
27,38,268,7.00696950693693e+15,95.8842574043024,0.59566214352901,3.302264,0.923444264944284,0
27,39,268,1.18950918275444e+16,96.1578779782374,0.501187233627272,3.302264,0.923444264944284,0
27,40,268,2.28270587325531e+16,95.5299795027069,0.421696503428582,3.302264,0.923444264944284,0
27,41,268,3.22227292610483e+16,94.9440656045332,0.421696503428582,3.302264,0.923444264944284,0
27,36,269,139070630690535,92.6209776558629,0.707945784384138,3.302264,0.923444264944284,0
27,37,269,1.32162804213773e+16,93.584262719726,0.59566214352901,3.302264,0.923444264944284,0
27,38,269,5.40932735716712e+16,94.8367673823819,0.501187233627272,3.302264,0.923444264944284,0
27,39,269,1.23343271971836e+17,94.8793357568725,0.421696503428582,3.302264,0.923444264944284,0
27,40,269,1.87228974250993e+17,94.0595086328679,0.354813389233575,3.302264,0.923444264944284,0
27,41,269,2.38984656764605e+17,93.6341100178661,0.421696503428582,3.302264,0.923444264944284,0
0,0,0,0,0,0,0,0,0
29,36,360,282248782.063539,90.3329775628185,1,3.468443,0.923444264944284,0
29,37,360,416777909.936019,90.2819878875229,1,3.468443,0.923444264944284,0
29,38,360,497480389.066446,90.315510488843,1,3.468443,0.923444264944284,0
29,39,360,273338173.313343,90.4780950020833,1,3.468443,0.923444264944284,0
29,40,360,101583319.098321,90.4724026528728,1,3.468443,0.923444264944284,0
29,41,360,162392279.642886,90.4199232966494,1,3.468443,0.923444264944284,0
29,36,361,350214466.252682,90.2859261267324,1,3.468443,0.923444264944284,0
29,37,361,238540428.444584,90.3535719709326,1,3.468443,0.923444264944284,0
29,38,361,285609524.065445,90.4175074260935,1,3.468443,0.923444264944284,0
29,39,361,129819073.794684,90.4250795295437,1,3.468443,0.923444264944284,0
29,40,361,114311089.118485,90.4457242239089,1,3.468443,0.923444264944284,0
29,41,361,136351046.738546,90.4859153347025,1,3.468443,0.923444264944284,0
29,36,362,778481801.564394,90.3855977476105,1,3.468443,0.923444264944284,0
29,37,362,257341008.352164,90.4179644582417,1,3.468443,0.923444264944284,0
29,38,362,121244062.995641,90.4395650198415,1,3.468443,0.923444264944284,0
29,39,362,63235946.0674309,90.5003538010707,1,3.468443,0.923444264944284,0
29,40,362,178631416.110873,90.4079446094799,1,3.468443,0.923444264944284,0
29,41,362,421429573.996104,90.5008088494658,1,3.468443,0.923444264944284,0
29,36,363,258440405.099716,90.4914709297535,1,3.468443,0.923444264944284,0
29,37,363,104490064.987577,90.4509514654184,1,3.468443,0.923444264944284,0
29,38,363,118509969.466509,90.4310249431963,1,3.468443,0.923444264944284,0
29,39,363,60337224.9962951,90.4992972863801,1,3.468443,0.923444264944284,0
29,40,363,272489668.587457,90.4696996625413,1,3.468443,0.923444264944284,0
29,41,363,454738195.213066,90.3947462059618,1,3.468443,0.923444264944284,0
29,36,364,190088476.006783,90.4029434197447,1,3.468443,0.923444264944284,0
29,37,364,116064094.951286,90.3634875707667,1,3.468443,0.923444264944284,0
29,38,364,92387948.7346825,90.4494590776714,1,3.468443,0.923444264944284,0
29,39,364,40926021.101819,90.467948063139,1,3.468443,0.923444264944284,0
29,40,364,288420529.616379,90.4655066369764,1,3.468443,0.923444264944284,0
29,41,364,431751399.02052,90.5824509920101,1,3.468443,0.923444264944284,0
29,36,365,185749595.375268,90.4229365441381,1,3.468443,0.923444264944284,0
29,37,365,164821229.449675,90.4480278975879,1,3.468443,0.923444264944284,0
29,38,365,156968725.419305,90.4825085770876,1,3.468443,0.923444264944284,0
29,39,365,82895302.3604733,90.4472833122994,1,3.468443,0.923444264944284,0
29,40,365,227121490.575553,90.5086998784926,1,3.468443,0.923444264944284,0
29,41,365,152232111.515774,90.5421159423881,1,3.468443,0.923444264944284,0
30,36,372,658250330.830881,90.4942613430588,1,4.594889,0.923444264944284,0
30,37,372,272923708.569352,90.5455295007819,1,4.594889,0.923444264944284,0
30,38,372,84281366.6163352,90.5584370320778,1,4.594889,0.923444264944284,0
30,39,372,37488173.3264439,90.5341364182692,1,4.594889,0.923444264944284,0
30,40,372,72316106.2604684,90.5225315602113,1,4.594889,0.923444264944284,0
30,41,372,155689384.771947,90.5392661972005,1,4.594889,0.923444264944284,0
30,36,373,606185019.326897,90.4417819688256,1,4.594889,0.923444264944284,0
30,37,373,453201074.945793,90.4793217458359,1,4.594889,0.923444264944284,0
30,38,373,273595476.149018,90.5428505900234,1,4.594889,0.923444264944284,0
30,39,373,102144113.828812,90.525657353424,1,4.594889,0.923444264944284,0
30,40,373,195237272.065069,90.5486463020511,1,4.594889,0.923444264944284,0
30,41,373,231661601.296052,90.5562757106867,1,4.594889,0.923444264944284,0
30,36,374,390966497.839612,90.5439375163472,1,4.594889,0.923444264944284,0
30,37,374,384438011.004752,90.6034904716376,1,4.594889,0.923444264944284,0
30,38,374,372427927.873328,90.5170583445806,1,4.594889,0.923444264944284,0
30,39,374,160543575.116224,90.5964721487554,1,4.594889,0.923444264944284,0
30,40,374,210471317.075113,90.5787171549024,1,4.594889,0.923444264944284,0
30,41,374,207673573.611798,90.668575501178,1,4.594889,0.923444264944284,0
30,36,375,220483142.297642,90.4939926434957,1,4.594889,0.923444264944284,0
30,37,375,512383000.728515,90.4558958669204,1,4.594889,0.923444264944284,0
30,38,375,677818669.71433,90.4805963943919,1,4.594889,0.923444264944284,0
30,39,375,433677415.577313,90.5281923359011,1,4.594889,0.923444264944284,0
30,40,375,211086816.044533,90.5583897038575,1,4.594889,0.923444264944284,0
30,41,375,165197276.096297,90.629699624766,1,4.594889,0.923444264944284,0
30,36,376,370599184.757592,90.5859442861019,1,4.594889,0.923444264944284,0
30,37,376,517233839.90024,90.5613822815165,1,4.594889,0.923444264944284,0
30,38,376,599513134.338827,90.6729595781684,1,4.594889,0.923444264944284,0
30,39,376,352443848.611315,90.5721552990797,1,4.594889,0.923444264944284,0
30,40,376,145257113.568208,90.5562856950448,1,4.594889,0.923444264944284,0
30,41,376,106901751.77421,90.6265663680931,1,4.594889,0.923444264944284,0
30,36,377,229510314.946315,90.5922833765494,1,4.594889,0.923444264944284,0
30,37,377,194038770.035974,90.6100749207775,1,4.594889,0.923444264944284,0
30,38,377,279034545.399289,90.5296101218877,1,4.594889,0.923444264944284,0
30,39,377,401677084.845563,90.5656695515741,1,4.594889,0.923444264944284,0
30,40,377,336184884.990351,90.5938739182798,1,4.594889,0.923444264944284,0
30,41,377,529791639.298295,90.6251881546607,1,4.594889,0.923444264944284,0
31,36,396,501735192412468,90.290417791039,1,2.590028,0.923444264944284,0
31,37,396,465313439173453,93.9681055942052,1,2.590028,0.923444264944284,0
31,38,396,428663048272087,91.9874896802958,1,2.590028,0.923444264944284,0
31,39,396,73326902098634.1,90.3739037778441,1,2.590028,0.923444264944284,0
31,40,396,8351355316176.99,89.5247664535367,1,2.590028,0.923444264944284,0
31,41,396,2717002744196.42,89.5414955834323,1,2.590028,0.923444264944284,0
31,36,397,306839572135232,90.0354176598789,1,2.590028,0.923444264944284,0
31,37,397,348910331687815,93.6755430977407,1,2.590028,0.923444264944284,0
31,38,397,385093601585583,92.150850851239,1,2.590028,0.923444264944284,0
31,39,397,93624898799881.3,90.6842375066731,1,2.590028,0.923444264944284,0
31,40,397,14913818834596.3,89.4008920699543,1,2.590028,0.923444264944284,0
31,41,397,3763926291528.94,89.4824553474402,1,2.590028,0.923444264944284,0
31,36,398,252129945094403,90.6872613605745,1,2.590028,0.923444264944284,0
31,37,398,134027246800683,90.1728656142231,1,2.590028,0.923444264944284,0
31,38,398,148271483392297,90.7058806580898,1,2.590028,0.923444264944284,0
31,39,398,77071434262607,89.6849299238472,1,2.590028,0.923444264944284,0
31,40,398,8678936078012.35,88.2529246698554,1,2.590028,0.923444264944284,0
31,41,398,3904055209876.07,88.7858619232136,1,2.590028,0.923444264944284,0
31,36,399,278109966072377,90.3382397400227,1,2.590028,0.923444264944284,0
31,37,399,72805163997340.7,93.2821641367909,1,2.590028,0.923444264944284,0
31,38,399,30121696100282.6,92.5953059209689,1,2.590028,0.923444264944284,0
31,39,399,22616921171251.4,90.3902003228451,1,2.590028,0.923444264944284,0
31,40,399,1605461616855.09,89.0062003999681,1,2.590028,0.923444264944284,0
31,41,399,558139653377.918,89.4740942847245,1,2.590028,0.923444264944284,0
31,36,400,491770530167338,90.3755899700709,1,2.590028,0.923444264944284,0
31,37,400,128532344761087,93.530889413314,1,2.590028,0.923444264944284,0
31,38,400,13098225696629.7,92.8936459188467,1,2.590028,0.923444264944284,0
31,39,400,8537085243833.04,91.3502137992189,1,2.590028,0.923444264944284,0
31,40,400,528100177037.164,89.6923818038017,1,2.590028,0.923444264944284,0
31,41,400,71565320086.0843,90.1725809086201,1,2.590028,0.923444264944284,0
31,36,401,565652956558389,90.4275998592446,1,2.590028,0.923444264944284,0
31,37,401,264038173481408,93.1981238928168,1,2.590028,0.923444264944284,0
31,38,401,19869615162617.5,93.0864128403422,1,2.590028,0.923444264944284,0
31,39,401,12505014982755.2,91.4528507337768,1,2.590028,0.923444264944284,0
31,40,401,809098288432.904,89.8225143180846,1,2.590028,0.923444264944284,0
31,41,401,16621229839.8438,90.1948580043769,1,2.590028,0.923444264944284,0
32,36,408,2988364007983.35,91.1846739955828,1,3.177557,0.923444264944284,0
32,37,408,161950330670379,90.7558149006246,1,3.177557,0.923444264944284,0
32,38,408,125091066086854,94.4377534246678,1,3.177557,0.923444264944284,0
32,39,408,57138632082729.6,91.7094314279788,1,3.177557,0.923444264944284,0
32,40,408,1942129210547.91,90.8561286674132,1,3.177557,0.923444264944284,0
32,41,408,214116898262.13,89.719938801401,1,3.177557,0.923444264944284,0
32,36,409,5922490967926.12,91.2379762045757,1,3.177557,0.923444264944284,0
32,37,409,145434823497572,90.6257720106945,1,3.177557,0.923444264944284,0
32,38,409,51297511359144.2,94.5394789012263,1,3.177557,0.923444264944284,0
32,39,409,24031552746684.9,91.9086044533635,1,3.177557,0.923444264944284,0
32,40,409,1482329622594.41,90.9379379831308,1,3.177557,0.923444264944284,0
32,41,409,88062678625.7354,89.6901646502955,1,3.177557,0.923444264944284,0
32,36,410,15927619723275.6,91.272273359604,1,3.177557,0.923444264944284,0
32,37,410,301473866945794,90.4750585148472,1,3.177557,0.923444264944284,0
32,38,410,46338944330305.1,94.4278187059721,1,3.177557,0.923444264944284,0
32,39,410,14297798345385.3,92.136692898815,1,3.177557,0.923444264944284,0
32,40,410,1404126327375.26,91.1172079634643,1,3.177557,0.923444264944284,0
32,41,410,118559848646.168,89.8025283895931,1,3.177557,0.923444264944284,0
32,36,411,27806233787496.4,91.2863098833511,1,3.177557,0.923444264944284,0
32,37,411,569863230623599,90.3452554664289,1,3.177557,0.923444264944284,0
32,38,411,111224382566009,94.2570570268334,1,3.177557,0.923444264944284,0
32,39,411,17221296190609.3,92.4448926819055,1,3.177557,0.923444264944284,0
32,40,411,1449406280988.67,91.2060246350156,1,3.177557,0.923444264944284,0
32,41,411,203702099002.335,89.8101621946777,1,3.177557,0.923444264944284,0
32,36,412,35564153340416.4,91.1006447539182,1,3.177557,0.923444264944284,0
32,37,412,732682845137690,90.3855634343852,1,3.177557,0.923444264944284,0
32,38,412,242775829564763,93.939429753274,1,3.177557,0.923444264944284,0
32,39,412,30745178685123.1,92.7801570860061,1,3.177557,0.923444264944284,0
32,40,412,1752870356714.75,91.3137919242954,1,3.177557,0.923444264944284,0
32,41,412,210792844356.332,89.9897317704651,1,3.177557,0.923444264944284,0
32,36,413,35327911494734.8,91.2046899661004,1,3.177557,0.923444264944284,0
32,37,413,728072382318106,90.4578534233243,1,3.177557,0.923444264944284,0
32,38,413,369455573209893,93.6101606228387,1,3.177557,0.923444264944284,0
32,39,413,43931626814295.6,93.119237236929,1,3.177557,0.923444264944284,0
32,40,413,4764827828613.44,91.274245912299,1,3.177557,0.923444264944284,0
32,41,413,246872973169.982,90.1673865778889,1,3.177557,0.923444264944284,0
33,36,456,11891019632354.2,90.9323416625596,1,2.630024,0.923444264944284,0.00460773177692353
33,37,456,218411949106460,90.4803585129819,1,2.630024,0.923444264944284,0.00460773177692353
33,38,456,176860992586296,88.4135107218918,1,2.630024,0.923444264944284,0.00460773177692353
33,39,456,1.54573415881894e+15,90.5951721793575,1,2.630024,0.923444264944284,0.00460773177692353
33,40,456,107389008841707,91.1570131273316,1,2.630024,0.923444264944284,0.00460773177692353
33,41,456,1.34564983675047e+15,90.9879854955224,1,2.630024,0.923444264944284,0.00460773177692353
33,36,457,1995150879488.19,90.8888183661317,1,2.630024,0.923444264944284,0.00460773177692353
33,37,457,150567323830509,90.689168053127,1,2.630024,0.923444264944284,0.00460773177692353
33,38,457,155600827528309,88.5137965560156,1,2.630024,0.923444264944284,0.00460773177692353
33,39,457,572030811416775,90.4713033382252,1,2.630024,0.923444264944284,0.00460773177692353
33,40,457,48766739323374.9,91.0912132683721,1,2.630024,0.923444264944284,0.00460773177692353
33,41,457,557703891348493,90.8586980793634,1,2.630024,0.923444264944284,0.00460773177692353
33,36,458,557051686998.521,90.7889330901549,1,2.630024,0.923444264944284,0.00460773177692353
33,37,458,91000251446460,90.9420817318822,1,2.630024,0.923444264944284,0.00460773177692353
33,38,458,92201917784302.5,88.6504178529229,1,2.630024,0.923444264944284,0.00460773177692353
33,39,458,416863016206025,90.397646007497,1,2.630024,0.923444264944284,0.00460773177692353
33,40,458,40657797554463.7,91.0719881876876,1,2.630024,0.923444264944284,0.00460773177692353
33,41,458,510738857232144,90.8483955690557,1,2.630024,0.923444264944284,0.00460773177692353
33,36,459,680762294353.152,90.7559661257187,1,2.630024,0.923444264944284,0.00460773177692353
33,37,459,51048713496877.7,91.0068261788564,1,2.630024,0.923444264944284,0.00460773177692353
33,38,459,65515079398952,88.6386539135055,1,2.630024,0.923444264944284,0.00460773177692353
33,39,459,750700725630706,90.3569815180447,1,2.630024,0.923444264944284,0.00460773177692353
33,40,459,92479687842013.4,91.1124988624481,1,2.630024,0.923444264944284,0.00460773177692353
33,41,459,1.35236127578946e+15,90.4124885971971,1,2.630024,0.923444264944284,0.00460773177692353
33,36,460,869498190303.722,90.6843036662434,1,2.630024,0.923444264944284,0.00460773177692353
33,37,460,28312069341707.4,91.1095690368291,1,2.630024,0.923444264944284,0.00460773177692353
33,38,460,48762224097548.3,88.6430349835112,1,2.630024,0.923444264944284,0.00460773177692353
33,39,460,1.17658719516299e+15,90.2288315124071,1,2.630024,0.923444264944284,0.00460773177692353
33,40,460,156624448345203,91.1581327368792,1,2.630024,0.923444264944284,0.00460773177692353
33,41,460,2.52352659358175e+15,90.2857400533842,1,2.630024,0.923444264944284,0.00460773177692353
33,36,461,5626335252782.76,90.6835109702877,1,2.630024,0.923444264944284,0.00460773177692353
33,37,461,115448373404599,91.1593258361439,1,2.630024,0.923444264944284,0.00460773177692353
33,38,461,46585418153356.5,88.519836506455,1,2.630024,0.923444264944284,0.00460773177692353
33,39,461,1.07466367975223e+15,90.1080572300382,1,2.630024,0.923444264944284,0.00460773177692353
33,40,461,255028377063821,91.1183755663065,1,2.630024,0.923444264944284,0.00460773177692353
33,41,461,1.78366939800168e+15,90.3931322867673,1,2.630024,0.923444264944284,0.00460773177692353
34,48,24,2077873285492.07,108.401804821545,1,3.907061,0.923444264944284,0
34,49,24,221346199781.271,108.286166396896,1,3.907061,0.923444264944284,0
34,50,24,101909389355.084,108.719336288272,1,3.907061,0.923444264944284,0
34,51,24,8068231751.01435,108.819088446333,1,3.907061,0.923444264944284,0
34,52,24,10581083370.4037,108.560884722945,1,3.907061,0.923444264944284,0
34,53,24,7915236113.09505,108.568985204351,1,3.907061,0.923444264944284,0
34,48,25,3069023573920.71,108.558096777077,1,3.907061,0.923444264944284,0
34,49,25,156430373105.057,108.160559342897,1,3.907061,0.923444264944284,0
34,50,25,59200278977.5514,108.77366187286,1,3.907061,0.923444264944284,0
34,51,25,4771508466.36253,108.72467462808,1,3.907061,0.923444264944284,0
34,52,25,5119020235.5418,108.627939240064,1,3.907061,0.923444264944284,0
34,53,25,3328294279.45356,108.543822203845,1,3.907061,0.923444264944284,0
34,48,26,4621754375824.88,108.697044887329,1,3.907061,0.923444264944284,0
34,49,26,205755605516.099,108.31980301573,1,3.907061,0.923444264944284,0
34,50,26,60759207634.28,108.836281164479,1,3.907061,0.923444264944284,0
34,51,26,5469033480.04554,108.724003795167,1,3.907061,0.923444264944284,0
34,52,26,9043267891.17704,108.65805492901,1,3.907061,0.923444264944284,0
34,53,26,6536272592.68327,108.639945425268,1,3.907061,0.923444264944284,0
34,48,27,5802183219819.59,108.797586548987,1,3.907061,0.923444264944284,0
34,49,27,334112339639.15,108.187950829565,1,3.907061,0.923444264944284,0
34,50,27,77321203998.8649,108.946334715636,1,3.907061,0.923444264944284,0
34,51,27,6788924601.85007,108.857089343213,1,3.907061,0.923444264944284,0
34,52,27,10501171364.2647,108.776015967732,1,3.907061,0.923444264944284,0
34,53,27,8292612473.75488,108.573510646078,1,3.907061,0.923444264944284,0
34,48,28,7038347063403.08,108.863727012875,1,3.907061,0.923444264944284,0
34,49,28,521812389144.62,108.071062638137,1,3.907061,0.923444264944284,0
34,50,28,140157839845.875,108.832839921557,1,3.907061,0.923444264944284,0
34,51,28,6209795180.5656,108.814600417165,1,3.907061,0.923444264944284,0
34,52,28,11781724011.7646,108.706926161794,1,3.907061,0.923444264944284,0
34,53,28,9227234930.49235,108.736896140522,1,3.907061,0.923444264944284,0
34,48,29,7129930455446.92,109.036752061614,1,3.907061,0.923444264944284,0
34,49,29,705330316350.16,107.955784662756,1,3.907061,0.923444264944284,0
34,50,29,162522438384.16,108.916622524295,1,3.907061,0.923444264944284,0
34,51,29,10289399204.1816,108.821807834626,1,3.907061,0.923444264944284,0
34,52,29,7170695786.49346,108.784979071942,1,3.907061,0.923444264944284,0
34,53,29,7682135809.38205,108.729125867801,1,3.907061,0.923444264944284,0
35,48,72,25412422381.8401,110.380977775724,1,1.874168,0.923444264944284,0
35,49,72,76652811544.9869,110.2228667392,1,1.874168,0.923444264944284,0
35,50,72,51969316271.5158,110.114147606203,1,1.874168,0.923444264944284,0
35,51,72,413761270286.548,110.213729481025,1,1.874168,0.923444264944284,0
35,52,72,230187909487.475,109.488768285387,1,1.874168,0.923444264944284,0
35,53,72,67383524158.3437,109.917123774433,1,1.874168,0.923444264944284,0
35,48,73,17876388554.8744,110.166139572593,1,1.874168,0.923444264944284,0
35,49,73,96852816437.0288,110.193790545905,1,1.874168,0.923444264944284,0
35,50,73,68278565712.6743,109.884713213772,1,1.874168,0.923444264944284,0
35,51,73,253492211233.083,110.069451064995,1,1.874168,0.923444264944284,0
35,52,73,199643710629.204,109.472135689445,1,1.874168,0.923444264944284,0
35,53,73,64256280679.3695,109.913144418547,1,1.874168,0.923444264944284,0
35,48,74,33489688258.2726,110.256781604319,1,1.874168,0.923444264944284,0
35,49,74,360514814932.117,110.19324455771,1,1.874168,0.923444264944284,0
35,50,74,266024571584.573,109.975066486359,1,1.874168,0.923444264944284,0
35,51,74,970053055523.546,110.072663591435,1,1.874168,0.923444264944284,0
35,52,74,498020517752.792,109.397744697031,1,1.874168,0.923444264944284,0
35,53,74,133541366821.472,109.876700822408,1,1.874168,0.923444264944284,0
35,48,75,178088881041.475,110.278981514983,1,1.874168,0.923444264944284,0
35,49,75,1302109836944.15,110.206694413682,1,1.874168,0.923444264944284,0
35,50,75,771843017778.892,109.97476458244,1,1.874168,0.923444264944284,0
35,51,75,4577239925293.9,110.06685807843,1,1.874168,0.923444264944284,0
35,52,75,3395244380804.4,109.527475703804,1,1.874168,0.923444264944284,0
35,53,75,1848868940833.43,109.605755470291,1,1.874168,0.923444264944284,0
35,48,76,697085784833.881,110.191474920609,1,1.874168,0.923444264944284,0
35,49,76,2353088089072.17,110.111627111663,1,1.874168,0.923444264944284,0
35,50,76,1461392769327.43,109.892276230869,1,1.874168,0.923444264944284,0
35,51,76,11065373406848.7,110.031304498737,1,1.874168,0.923444264944284,0
35,52,76,7604938418883.44,109.527537200111,1,1.874168,0.923444264944284,0
35,53,76,3987166095205.32,109.76460456367,1,1.874168,0.923444264944284,0
35,48,77,163302570744640,110.168482794787,1,1.874168,0.923444264944284,0
35,49,77,172686469956089,110.034313244822,1,1.874168,0.923444264944284,0
35,50,77,105869052608118,110.009836627965,1,1.874168,0.923444264944284,0
35,51,77,467357301112896,109.925788456312,1,1.874168,0.923444264944284,0
35,52,77,403246393477386,109.382803369671,1,1.874168,0.923444264944284,0
35,53,77,336763970387330,109.680342383931,1,1.874168,0.923444264944284,0
0,0,0,0,0,0,0,0,0
37,48,108,24239651305.401,115.566917052468,1,2.572736,0.923444264944284,0
37,49,108,16290901478.1093,115.629980702715,1,2.572736,0.923444264944284,0
37,50,108,8506947027.71584,115.455436447708,1,2.572736,0.923444264944284,0
37,51,108,22404132320.1347,115.385189875396,1,2.572736,0.923444264944284,0
37,52,108,18349276895.1405,115.281614931675,1,2.572736,0.923444264944284,0
37,53,108,946338741994.324,115.417488919433,1,2.572736,0.923444264944284,0
37,48,109,23182263652.3041,115.258328682143,1,2.572736,0.923444264944284,0
37,49,109,15904274230.9344,115.453901068342,1,2.572736,0.923444264944284,0
37,50,109,8314674101.86452,115.488072602829,1,2.572736,0.923444264944284,0
37,51,109,16710984701.9105,115.456949508327,1,2.572736,0.923444264944284,0
37,52,109,13380308436.2288,115.386709057426,1,2.572736,0.923444264944284,0
37,53,109,609539418801.839,115.41643162112,1,2.572736,0.923444264944284,0
37,48,110,28176118181.8037,115.502315420396,1,2.572736,0.923444264944284,0
37,49,110,19181393716.367,115.435074135917,1,2.572736,0.923444264944284,0
37,50,110,4605872685.95715,115.482934560805,1,2.572736,0.923444264944284,0
37,51,110,10589654481.6438,115.495210859784,1,2.572736,0.923444264944284,0
37,52,110,7391390108.00157,115.372697063532,1,2.572736,0.923444264944284,0
37,53,110,426005915834.619,115.410997916095,1,2.572736,0.923444264944284,0
37,48,111,9719882487.59827,115.677997338946,1,2.572736,0.923444264944284,0
37,49,111,9117069408.58611,115.495877680223,1,2.572736,0.923444264944284,0
37,50,111,6175268357.04206,115.415988102744,1,2.572736,0.923444264944284,0
37,51,111,18942507053.673,115.368375845178,1,2.572736,0.923444264944284,0
37,52,111,25116787133.7751,115.360954659999,1,2.572736,0.923444264944284,0
37,53,111,268704736565.948,115.446309157901,1,2.572736,0.923444264944284,0
37,48,112,7066454016.32838,115.551177808952,1,2.572736,0.923444264944284,0
37,49,112,10831329013.2938,115.489585259787,1,2.572736,0.923444264944284,0
37,50,112,5804278039.18863,115.456348454162,1,2.572736,0.923444264944284,0
37,51,112,13635598151.2637,115.468691996126,1,2.572736,0.923444264944284,0
37,52,112,29477815580.6121,115.289891305215,1,2.572736,0.923444264944284,0
37,53,112,456017001382.432,115.543437014986,1,2.572736,0.923444264944284,0
37,48,113,3461565752.10207,115.584041396134,1,2.572736,0.923444264944284,0
37,49,113,3530956151.04962,115.522277061647,1,2.572736,0.923444264944284,0
37,50,113,3761192767.21485,115.408678276152,1,2.572736,0.923444264944284,0
37,51,113,32825023401.5899,115.464097502225,1,2.572736,0.923444264944284,0
37,52,113,44008481290.5837,115.407379901745,1,2.572736,0.923444264944284,0
37,53,113,879828452163.292,115.534935875182,1,2.572736,0.923444264944284,0
38,48,144,7190698582.20273,115.352872071347,1,2.407763,0.923444264944284,0
38,49,144,8106665918.65797,115.293452578892,1,2.407763,0.923444264944284,0
38,50,144,8642933342.58929,115.184871811178,1,2.407763,0.923444264944284,0
38,51,144,7130472219.43581,115.132863546914,1,2.407763,0.923444264944284,0
38,52,144,7861804784.24316,115.129775266699,1,2.407763,0.923444264944284,0
38,53,144,41304612833.0269,115.101204343233,1,2.407763,0.923444264944284,0
38,48,145,7994734897.61914,115.34498514091,1,2.407763,0.923444264944284,0
38,49,145,10118669012.3294,115.280815353904,1,2.407763,0.923444264944284,0
38,50,145,10623852092.4053,115.258513323336,1,2.407763,0.923444264944284,0
38,51,145,16239308146.6159,115.24657458377,1,2.407763,0.923444264944284,0
38,52,145,13695510400.8952,115.121201753376,1,2.407763,0.923444264944284,0
38,53,145,99463898790.779,115.077287746245,1,2.407763,0.923444264944284,0
38,48,146,12693927718.2752,115.410329252608,1,2.407763,0.923444264944284,0
38,49,146,5974424952.51494,115.244687104103,1,2.407763,0.923444264944284,0
38,50,146,4513089843.54488,115.406337055517,1,2.407763,0.923444264944284,0
38,51,146,10348064725.3723,115.213473094023,1,2.407763,0.923444264944284,0
38,52,146,19416643224.4266,115.301725462627,1,2.407763,0.923444264944284,0
38,53,146,235363128715.803,115.149442234617,1,2.407763,0.923444264944284,0
38,48,147,6880445556.95693,115.294164130764,1,2.407763,0.923444264944284,0
38,49,147,7392678321.12881,115.18655488205,1,2.407763,0.923444264944284,0
38,50,147,6013456875.99917,115.331925889154,1,2.407763,0.923444264944284,0
38,51,147,8368500802.74328,115.246014789309,1,2.407763,0.923444264944284,0
38,52,147,10071164053.3147,115.362289647648,1,2.407763,0.923444264944284,0
38,53,147,161949337563.898,115.156405426453,1,2.407763,0.923444264944284,0
38,48,148,7637430917.87323,115.250943040102,1,2.407763,0.923444264944284,0
38,49,148,9276669169.99965,115.315068977934,1,2.407763,0.923444264944284,0
38,50,148,5860940739.42571,115.215586013644,1,2.407763,0.923444264944284,0
38,51,148,7306409809.73518,115.207843881055,1,2.407763,0.923444264944284,0
38,52,148,12660539988.5778,115.274006781816,1,2.407763,0.923444264944284,0
38,53,148,87012687748.277,115.287332725931,1,2.407763,0.923444264944284,0
38,48,149,5127157730.61307,115.452399615608,1,2.407763,0.923444264944284,0
38,49,149,11872403437.2768,115.324110706584,1,2.407763,0.923444264944284,0
38,50,149,19323532229.4414,115.357267810595,1,2.407763,0.923444264944284,0
38,51,149,13072630670.4588,115.200723553565,1,2.407763,0.923444264944284,0
38,52,149,6791336637.73552,115.259255298082,1,2.407763,0.923444264944284,0
38,53,149,24443080885.0522,115.190650973905,1,2.407763,0.923444264944284,0
39,48,204,2537174576.05519,114.924920269783,1,2.6495,0.923444264944284,0
39,49,204,5364811148.59466,114.951283221047,1,2.6495,0.923444264944284,0
39,50,204,2988044545.65409,114.757245249526,1,2.6495,0.923444264944284,0
39,51,204,3707927400.69987,114.905732309609,1,2.6495,0.923444264944284,0
39,52,204,6265606169.46444,114.881846136127,1,2.6495,0.923444264944284,0
39,53,204,5047109428.69589,114.771947010105,1,2.6495,0.923444264944284,0
39,48,205,3503826937.78686,115.02405620964,1,2.6495,0.923444264944284,0
39,49,205,7127992064.662,114.982407742378,1,2.6495,0.923444264944284,0
39,50,205,3272383974.54694,114.855867567532,1,2.6495,0.923444264944284,0
39,51,205,3845612499.95109,114.937261909244,1,2.6495,0.923444264944284,0
39,52,205,3905382700.13886,114.840756371097,1,2.6495,0.923444264944284,0
39,53,205,4338805013.38431,114.932654194177,1,2.6495,0.923444264944284,0
39,48,206,7207440318.43089,114.973631448353,1,2.6495,0.923444264944284,0
39,49,206,3800616106.96763,114.963082159821,1,2.6495,0.923444264944284,0
39,50,206,2611617598.49443,114.903899785039,1,2.6495,0.923444264944284,0
39,51,206,3002905244.28427,114.890541347349,1,2.6495,0.923444264944284,0
39,52,206,2838219747.95263,114.75617357481,1,2.6495,0.923444264944284,0
