1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;target
30889.8307659864,27652.646387289,26285.0626397137,25271.7394518877,24751.4362966275,24994.0958370839,32302.1603703812,30734.0042591824,29598.6469592236,27115.761173072,24878.1771527992,24533.69633926,23756.33569784,31473.3145158098,31281.0950535517,29329.872862259,28273.8440418018,26255.6789598786,14536.2355828418,19615.4140279374,28352.7698060295,31570.0043554942,30861.4726605704,29205.7588140074,15411.1098146823,16593.0177118748,16157.4629099847,23104.7407040105,32019.1109565785,31107.3380340123,17111.205298739,16989.0427814302,15949.3700445028,14849.4958019608,16750.7659234736,27285.6361460549,29778.1953570279,27079.5931821533,26643.8344810407,26424.7982886844,26324.7252474087,26371.1428012106,32606.3853244495,29555.348988256,28286.1819719586,26881.1550108713,26348.9669207495,26282.7934406607,26122.2896066118,30748.9955152675,30403.3556616672,28059.6286601379,27369.0724467031,26636.6320812526,11689.2323182011,21525.8311647,27411.3215916563,30933.5253349985,29736.6062024557,27962.7875258963,13214.6880199718,18446.3944399007,16868.4691279571,25961.3081653553,31896.426306589,30113.4801074061,19950.2971362123,19626.6178417697,15986.9636354768,12673.710546982,18942.1645661662,26939.4755004569,0.668394501197952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12919.0370858028,15842.4112998844,17171.7359617267,16222.6283435951,13041.3835332726,13680.464442322,14895.0233510887,11207.374473193,15922.5192689663,17091.3481798365,12229.3961215703,13398.5755783385,17721.9970620718,15644.3316687647,12094.6958557327,13939.2260504079,13042.9680794781,13874.7390174919,16359.0048666396,18386.9604689587,17309.0915854167,12961.9818095869,13178.3476349167,13741.9869187377,14861.422853144,17979.6322185263,18155.9935747468,16898.1170566385,13907.5224493231,13090.3622998943,13902.2716136635,16805.181129077,16627.1434642604,18796.6465013722,17754.1943965413,13402.212585608,13113.2245419463,15776.5921400737,17072.1331440491,16131.1147156002,13264.9142969388,13949.4131015448,14924.3297400163,11086.7017357616,15850.754915761,16987.6477870036,12219.4455134602,13667.9332620997,17685.3009197506,15593.9282961768,12079.3416747389,14184.2946378028,13266.8322694426,14127.6316069642,16260.3525549478,18765.9173094539,17219.2180833419,13167.3214433346,13426.1665181603,14007.1389395944,14900.2944675605,18028.2240459925,18333.0674701447,16788.9198362915,14156.5854922257,13323.5910640248,14151.9691283696,16695.3233961972,16519.1588601559,19635.8376756863,17723.346506987,13671.7611548727,0.00223214196641319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12522.7706111527,15254.456826036,17001.7239105778,18478.7735400444,19012.651212851,14940.259545997,11851.994200512,12930.0762705641,15941.111694298,17384.2908579433,18012.6047016711,15916.8397077301,11272.4776711453,12384.2020098153,12928.1516056261,15384.4293542137,17569.0828288469,16206.8686895617,10774.6951540894,9981.12604609685,11329.8719898898,13665.8354972919,15231.1277350189,16780.9831466523,17777.6152151341,10513.5337728165,10320.0332400745,11977.0046365541,13171.0566738955,15437.9245465116,15249.4261083346,17288.3293140841,12780.0759117164,10380.3932137835,11371.8642968136,14237.5105807885,13258.4619899064,15091.0369167817,16769.3054212367,19579.3389977225,21341.1014105235,14826.9248142989,12563.9050249464,13565.8711328696,15690.1539442673,17237.2113464784,18323.723864769,15668.098732169,11717.9744386832,13136.09910679,13564.5810763041,15201.4123494817,17483.3646079435,15937.6924611027,10774.6466780672,10070.7808581522,11813.6263001212,13974.8475005694,15071.3169755998,16521.6157025537,17781.0095853032,10519.8548289213,10343.6598242209,12714.2078998537,13716.8854321923,15247.1377866283,15086.7815299024,17114.8072743693,13460.9923603036,10397.2653762352,11881.858179462,14234.1400126278,0.132666110836758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23250.8055743894,15456.4485675372,14850.6913179252,13947.7952264819,11090.6810111691,11949.9717592071,28352.6104014693,27651.5894653085,21375.9115423446,15497.945682078,12890.6029077958,10731.7084475899,21180.2021784522,25588.4537394248,28880.3600624939,27011.8934149376,19859.6224775078,12788.7881803256,21101.4542155798,22058.4693947055,22428.6375046774,25361.5778676207,25975.6120241089,23825.5155211192,20906.7320280149,21435.3966515146,22373.5859192071,23000.7873802136,21141.0726672211,22234.9310441083,19106.6172036755,22180.2975491697,22425.9102817241,23038.9471120937,19820.8968605808,21302.1198689772,23099.9137874196,15881.5156646288,15238.2489053514,14232.6793982899,10590.3717376579,11769.0740928343,28495.2630873277,27649.011287589,21401.611546714,15924.7415211297,12973.7462696275,10074.0064294381,21227.4756485032,25378.3985581889,29161.5234975727,26912.2545198241,20054.7191450309,12847.3852171364,21157.4850383451,22012.1812684915,22346.3703023534,25145.7084529375,25782.480166514,23638.6671000357,20984.5574925544,21454.603288658,22296.4994601847,22868.8538271457,21192.692874175,22171.165649193,19380.842520863,22121.8829946451,22343.8982064014,22904.002398703,20020.2277879739,21335.9186394237,0.00426171025808741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14303.6416080674,18552.1422192422,23286.3845663298,22097.2882269232,20056.2882949825,21819.7890119053,21244.4086660069,20795.7630427377,21930.129367898,21248.9046235888,20247.9440948335,22552.702808218,15729.722637345,20263.7210469984,22041.4924613158,22892.2111838922,23557.0923184586,23579.0927513003,14949.3015076037,18355.4219858326,21480.5606568143,20378.956677004,19093.8744501561,26653.9432677207,14321.5465856226,16716.0700299373,20363.9084129266,22305.4652108848,20802.8096897035,17370.3698129898,13415.6100207386,14072.087091429,17695.9521320547,21719.3007600996,25074.0495122403,24563.696958015,14229.699366992,19828.6512218018,22891.6322457584,21812.2027086976,20489.2977082171,21585.5661333062,21132.3449911398,20787.0347325191,21674.8889240979,21135.8261502753,20561.3599215107,22201.3704183572,16852.07173162,20567.2952120135,21766.083359365,22509.5114869929,23171.9760324648,23195.4695077988,15295.545990829,19715.0527530172,21316.2738461716,20610.8369849543,20100.0096122349,29349.1866776711,14250.6635927901,18290.3765739118,20605.1291075777,21987.0949229125,20792.4414692003,18979.1172269719,13262.0203925356,13962.4769123276,19257.4218830724,21505.0254415917,25142.2416086557,24376.5095389182,0.103283115713127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37221.1992355889,44962.9735034515,50587.9763392752,51491.4656656235,51058.957634617,58229.627498445,49070.2725210791,50925.2108078626,50954.24450671,48106.1909425977,58668.787118776,54069.1618918359,48880.2231578769,48103.4718565867,48521.7498978735,46043.613890894,54700.6801220102,53072.4446344642,50027.2738046505,47730.1340417352,45594.3502115116,43563.005818883,44300.0937497296,44387.7566323036,49225.2447085377,46450.6529708572,43059.1695134909,42336.007840202,40094.9342451951,38361.458677034,48506.707417421,42613.1450491245,39310.6117351563,37263.8815745913,35698.6015670206,34048.7853218061,37229.9741995958,44987.9266010553,50550.8850006105,51450.4253409826,51019.4257704464,58307.4718667889,49045.6799329963,50886.2910049005,50915.1862209527,48092.2207012187,58767.0328536011,54037.4691860266,48857.5948392389,48089.5336041891,48503.011451814,46055.3904695181,54677.1023950118,53032.9683772496,49994.0537610869,47720.670310135,45611.7308582024,43602.4959273462,44332.4059488493,44419.1389018996,49199.1059340792,46457.2699822778,43102.7901662033,42384.2115105174,40144.0350457646,38392.9138938586,48488.1370404471,42659.796288819,39354.0261617671,37273.6824201493,35660.8914002334,33936.62711304,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41282.4510381732,37323.4091665157,36166.9045987803,33402.7238859702,33334.9068862909,36073.4980009441,36167.1537040596,33633.9348569812,32572.3079074741,36225.1614224099,36699.5892937642,35832.2596568483,32261.8766128777,34432.6837692463,36988.6946792335,35591.8141028014,38248.5798600182,41153.356526805,36060.8149551812,35820.4264458704,36853.1963480094,40431.1266616599,38855.7699734317,34936.6440766299,35182.7334350232,38728.9224476324,39751.5149013033,35073.6782423058,31464.1321384205,32034.2660681931,39381.4593037774,38180.324862691,33103.1549761284,31655.114356061,35177.5488576561,35194.2863134498,41532.1139938313,37288.5925115241,36157.242521546,33489.6843140174,33420.6485247265,36066.0171510771,36157.4858214001,33722.8600998797,32621.4622424443,36214.1348750599,36677.579229756,35830.3287495076,32282.5110186677,34506.1123532735,36960.3941457905,35602.0762469586,38203.3040724097,41367.275472251,36053.6293587265,35818.763195055,36827.7845066737,40483.4369152967,38813.0368132924,34986.7271093367,35218.7984647752,38684.8670388267,39733.0042169859,35116.1272519958,31440.889274584,32032.742352916,39349.497116832,38135.3089379912,33182.3774145259,31639.8348011375,35213.9230879973,35229.6606182031,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37395.3596221521,32455.6107629245,33411.8589293288,34969.2474485778,36463.7985049408,36673.9672128712,31755.6156685387,33844.1038399184,34815.0055906948,36189.1843637201,37133.815856054,36651.0117017172,33134.8029886252,34610.206440546,35707.7680000713,35685.6521613627,35670.56674451,35659.0088161097,35313.6686650114,35539.2986697882,35365.1117575623,35760.1133044275,35971.0563988413,35000.8708630107,35754.6598580416,35719.0545720075,35323.4650837704,35588.0180313912,36490.9672720256,39433.0417042928,36267.1733121339,35862.4926014058,35022.8185244397,37360.6275900005,38484.7478830384,53830.5680302553,39085.6048980983,31465.9451551189,33022.6537315089,34849.4370926037,37321.004101039,37720.3150621267,30257.9718561128,33518.2550065135,34663.5378177333,36798.779903039,38591.8615503348,37676.7239030857,32675.5874178267,34418.3927629887,35883.2855113749,35841.2602838175,35812.5968061577,35790.6375960651,35268.3493840498,35563.2811794651,35331.3556363104,35982.7712142729,36383.8691276664,34887.6833444619,35972.4059685029,35904.7344769542,35280.3394092573,35655.7902367551,37372.6443098105,42836.7723955236,36947.1192994238,36177.4096643637,34914.2537060102,39020.1377595376,41117.217514318,51713.2343079691,0.0260999086578764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35280.3093755903,35223.8346851597,36549.8999072943,39523.2576323364,50830.3931079605,74904.6254621319,35066.4077465342,35802.5451209464,36937.546432831,50244.014108422,83303.4849763074,71667.4851659224,34451.7508997015,36277.2925629116,45346.8326452698,76360.3329582179,79969.9536125013,87987.4556295779,34884.0176178119,36084.6154716706,54656.0277406826,80450.9967266323,88586.7094184561,74530.7525932187,34550.6440857954,45605.6951666273,78319.289605452,72871.9878449364,70033.0720035349,78252.1441618327,33178.1557005594,59050.2333850662,82777.4571050305,88335.0853603061,72950.5674180546,71163.6013846218,35280.3093755903,35223.8346851597,36549.8999072943,39523.2576323364,50830.3931079605,74904.6254621319,35066.4077465342,35802.5451209464,36937.546432831,50244.014108422,83303.4849763074,71667.4851659224,34451.7508997015,36277.2925629116,45346.8326452698,76360.3329582179,79969.9536125013,87987.4556295779,34884.0176178119,36084.6154716706,54656.0277406826,80450.9967266323,88586.7094184561,74530.7525932187,34550.6440857954,45605.6951666273,78319.289605452,72871.9878449364,70033.0720035349,78252.1441618327,33178.1557005594,59050.2333850662,82777.4571050305,88335.0853603061,72950.5674180546,71163.6013846218,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34769.2703011237,72355.0535862339,84957.0264377332,83758.0582967758,79776.6148896965,86519.6924915937,37330.1917064557,69202.7995341774,78803.4902880412,73777.1767236316,76398.0927137967,82891.6333231982,41756.0650899405,73887.9914749657,80561.8592708068,72913.3137949847,74366.6748586642,78034.1680664355,43561.0638754055,80734.4180658901,86082.6398951619,77759.4364639764,83504.6626662654,91494.1287300139,41507.2630850917,78428.8459851203,88330.9268708898,83084.9783854903,77294.0375440284,74857.4574400631,36833.6656506074,76474.6856178759,79259.0055441269,72397.6537152381,70347.8579607183,81876.8530464324,34769.2703011237,72355.0535862339,84957.0264377332,83758.0582967758,79776.6148896965,86519.6924915937,37330.1917064557,69202.7995341774,78803.4902880412,73777.1767236316,76398.0927137967,82891.6333231982,41756.0650899405,73887.9914749657,80561.8592708068,72913.3137949847,74366.6748586642,78034.1680664355,43561.0638754055,80734.4180658901,86082.6398951619,77759.4364639764,83504.6626662654,91494.1287300139,41507.2630850917,78428.8459851203,88330.9268708898,83084.9783854903,77294.0375440284,74857.4574400631,36833.6656506074,76474.6856178759,79259.0055441269,72397.6537152381,70347.8579607183,81876.8530464324,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34264.7140401243,61358.1436318546,79179.6824044109,89809.8850415882,74944.0207185224,90248.1505397181,33117.3993143541,53538.7439968603,87454.3261577021,87245.0596087302,90349.0634880382,72796.3988654387,35202.6261382564,38380.6008717226,76581.559794752,91738.6485715059,86459.7507809031,75711.8940974283,33703.1288137772,34879.6579416266,53677.4422355058,83504.5434078694,78314.6916866043,88245.6626700464,32463.2671303552,35235.3209898721,37196.4391953984,57426.9015506686,89441.9027065115,87387.934090328,33027.2778406432,32863.0153509861,36000.1937521818,39006.76564189,62226.3578734128,92009.8654823206,34264.7140401243,61358.1436318546,79179.6824044109,89809.8850415882,74944.0207185224,90248.1505397181,33117.3993143541,53538.7439968603,87454.3261577021,87245.0596087302,90349.0634880382,72796.3988654387,35202.6261382564,38380.6008717226,76581.559794752,91738.6485715059,86459.7507809031,75711.8940974283,33703.1288137772,34879.6579416266,53677.4422355058,83504.5434078694,78314.6916866043,88245.6626700464,32463.2671303552,35235.3209898721,37196.4391953984,57426.9015506686,89441.9027065115,87387.934090328,33027.2778406432,32863.0153509861,36000.1937521818,39006.76564189,62226.3578734128,92009.8654823206,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
